STATION	year	Chla.spme	Secc.spme	Sal.spme	Temp.spme	Temp.spmed	TP.spme	TP.spmed	TN.spme	Chla.summe	Chla.summax	Secc.summe	Secc.summed	Sal.summed	Sal.summax	Sal.summe	Temp.summin	Temp.summax	Temp.summe	Temp.summed	TP.summe	TN.summe	Sal.sumy1max	Temp.sumy1med	Temp.sumy1me	SpCluster	dens.weight.mean	dens.weight.mean.y1	dens.percomp.y1	dens.percomp	dens.percomp.change	denscomp.max	SAVArea
CB3.1	2007	19.3812	0.56	1.6079999999999999	12.08	12.4	0.05584	0.0436	1.53836	16.897875	48.594	0.625	0.55	5.285	9.53	5.17	16.9	28.2	23.5375	24.15	0.0529625	0.9187625	6.12	24.55	23.3625	Fresh	5.48761027	0.9781243495	0.0133826282960871	0.0750810962989938	0.0616984680029067	73.0891068525	21.95044108
CB3.1	2008	6.098	0.56	1.812	13.74	15.1	0.047279999999999996	0.0406	1.22658	7.150625	12.859	0.725	0.6499999999999999	3.38	8.76	3.71875	16.4	28.4	23.5875	24.65	0.0488	0.862125	9.53	24.15	23.5375	Fresh	10.78566592	5.48761027	0.0750810962989938	0.14756871966935356	0.07248762337035976	73.0891068525	22.39359854
CB3.1	2009	10.8508	0.52	2.376	14.02	15.7	0.059320000000000005	0.0606	1.2994	8.643142857142857	18.423	0.7857142857142857	0.8	3.18	4.96	3.2800000000000002	17.8	27.4	23.942857142857143	25.2	0.053014285714285715	1.0175857142857143	8.76	24.65	23.5875	Fresh	15.5165187335	10.78566592	0.14756871966935356	0.2122959138741926	0.06472719420483905	73.0891068525	30.41774795
CB3.1	2010	14.667000000000002	0.4666666666666667	2.6166666666666667	12.3	13.6	0.0503	0.0466	1.6016666666666666	12.314666666666668	21.146	0.75	0.75	5.85	7.3	5.62	15.4	27.4	24.2	25.9	0.053366666666666666	0.895	4.96	25.2	23.942857142857143	Fresh	21.618356085	15.5165187335	0.2122959138741926	0.29578082173897235	0.08348490786477974	73.0891068525	25.4333601
CB3.1	2011	12.412666666666667	0.23333333333333334	0.13333333333333333	10.166666666666668	9.9	0.07136666666666666	0.0626	1.4126666666666665	12.807	19.651	0.5	0.6	1.995	5.27	2.3	15.4	27.9	23.466666666666665	23.65	0.057550000000000004	1.0313333333333334	7.3	25.9	24.2	Fresh	1.0454224405	21.618356085	0.29578082173897235	0.01430339602602821	-0.28147742571294415	73.0891068525	5.1723666900000005
CB3.1	2012	17.271	0.6	1.9333333333333336	14.333333333333334	14.6	0.034166666666666665	0.0361	1.1616666666666666	15.313166666666666	24.778	0.65	0.6499999999999999	4.765	6.43	4.17	19.3	28.6	24.616666666666667	25.299999999999997	0.051533333333333334	0.9796666666666667	5.27	23.65	23.466666666666665	Fresh	2.6120355584999997	1.0454224405	0.01430339602602821	0.03573768610651254	0.02143429008048432	73.0891068525	10.13338125
CB3.1	2013	30.070333333333334	0.43333333333333335	1.6133333333333333	12.8	15	0.0474	0.0542	1.4576666666666667	11.5344	34.39	0.42	0.4	2.02	2.6	1.734	17.1	28.3	23.78	25.4	0.05564	1.0464	6.43	25.299999999999997	24.616666666666667	Fresh	1.711497449	2.6120355584999997	0.03573768610651254	0.02341658726866025	-0.01232109883785228	73.0891068525	6.4697289200000005
CB3.1	2014	37.627375	0.425	1.96375	11.6125	12.775	0.06075	0.057800000000000004	1.8004	11.215785714285714	27.768	0.6142857142857143	0.5	2.72	5.69	2.8007142857142857	13.9	26.55	22.25	25.2	0.05212857142857143	1.1685714285714286	2.6	25.4	23.78	Fresh	11.55824285	1.711497449	0.02341658726866025	0.15813906268310973	0.13472247541444948	73.0891068525	21.014987
CB3.1	2015	17.088	0.43333333333333335	2.316666666666667	9.533333333333333	9.8	0.065	0.0498	1.719	9.950166666666666	13.243	0.5666666666666667	0.55	2.38	4.99	2.5716666666666668	15.8	27.8	23.95	25.45	0.05346666666666666	1.0121666666666667	5.69	25.2	22.25	Fresh	22.574875874500002	11.55824285	0.15813906268310973	0.3088678579703814	0.15072879528727168	73.0891068525	28.10982937
CB3.1	2016	22.546666666666667	0.4	1.46	11.5	10.4	0.07766666666666666	0.0558	1.6816666666666666	26.74566666666667	50.837	0.8	0.8500000000000001	6.5600000000000005	8.12	5.633333333333333	15.2	27.7	24.383333333333333	26.05	0.06616666666666667	0.9964999999999999	4.99	25.45	23.95	Fresh	4.4491315105	22.574875874500002	0.3088678579703814	0.06087270322619654	-0.24799515474418488	73.0891068525	14.72554873
CB3.1	2017	2.9123333333333337	0.4666666666666667	2	10.933333333333334	11.9	0.047933333333333335	0.0441	1.3373333333333333	6.9895	10.68	0.7714285714285715	0.8	2.48	4.43	2.3449999999999998	15.1	26.9	23.57857142857143	25.7	0.0479	1.0767142857142857	8.12	26.05	24.383333333333333	Fresh	17.170714381499998	4.4491315105	0.06087270322619654	0.23492850194697212	0.1740557987207756	73.0891068525	30.291026929999997
CB3.1	2018	21.549999999999997	0.5666666666666667	3.9299999999999997	12.433333333333334	11.4	0.053799999999999994	0.0498	1.4669999999999999	15.361285714285714	34.532	0.4857142857142857	0.5	1.34	4.96	1.76	19.5	27.4	24.228571428571428	24.7	0.056228571428571426	1.326857142857143	4.43	25.7	23.57857142857143	Fresh	23.531477576	17.170714381499998	0.23492850194697212	0.3219560149159917	0.08702751296901956	73.0891068525	33.469560879999996
CB3.1	2019	3.3166666666666664	0.4666666666666667	0.5166666666666667	12.433333333333334	14.6	0.038933333333333334	0.0386	1.9036333333333333	11.579	24.564	0.6	0.6	0.685	6.19	1.78	18.5	28.6	24.71666666666667	25.15	0.04525	1.2748166666666667	4.96	24.7	24.228571428571428	Fresh	42.5400654835	23.531477576	0.3219560149159917	0.5820301726952206	0.26007415777922893	73.0891068525	78.46056661
CB3.1	2020	29.1185	0.5	2.3216666666666668	11.783333333333333	11.65	0.05863333333333333	0.0489	1.6465333333333334	19.629583333333333	57.672	0.6833333333333333	0.6499999999999999	4.0600000000000005	5.94	4.380833333333333	17.7	28.9	25.441666666666666	26.875	0.0579	1.0583333333333333	6.19	25.15	24.71666666666667	Fresh	16.044035789	42.5400654835	0.5820301726952206	0.2195133649858141	-0.3625168077094066	73.0891068525	29.138491899999998
CB3.2	2000	10.008	0.64	2.268	14.34	12	0.0496	0.049	1.38876	17.964714285714287	30.545	0.8714285714285714	0.8	6.37	9.65	5.7	19.6	26.1	22.585714285714285	23.3	0.0477	0.9914285714285714	9.65	23.3	22.585714285714285	MixedMeso	1.476692543	0	0	0.00925116851517357	0.00925116851517357	159.62227264350005	3.73614866
CB3.2	2001	12.4252	0.66	5.894	11.799999999999999	9.6	0.04624	0.0488	1.3082	9.772285714285715	13.457	0.9714285714285714	0.9	6.56	11.21	7.742857142857143	17.4	27	23.514285714285716	25.7	0.03848571428571428	0.7795714285714286	9.65	23.3	22.585714285714285	MixedMeso	0	1.476692543	0.00925116851517357	0	-0.00925116851517357	159.62227264350005	0
CB3.2	2002	15.1088	0.82	6.218	12.74	13.5	0.039	0.0403	0.95862	9.078000000000001	17.344	0.7714285714285715	0.8	8.25	12.07	6.937142857142858	15.4	27.3	22.92857142857143	25.1	0.050242857142857145	0.8188857142857143	11.21	25.7	23.514285714285716	MixedMeso	11.16780238	0	0	0.06996393545242989	0.06996393545242989	159.62227264350005	30.37339228
CB3.2	2003	18.447	0.625	3.3825	10.3	11.45	0.059825	0.0589	1.76475	10.448571428571428	21.531	0.5571428571428572	0.6	3.41	4.72	3.29	15.1	27.3	22.34285714285714	26.1	0.05788571428571428	1.2742857142857142	12.07	25.1	22.92857142857143	MixedMeso	0	11.16780238	0.06996393545242989	0	-0.06996393545242989	159.62227264350005	0
CB3.2	2004	18.775000000000002	0.46	2.392	14.66	14.5	0.05452	0.0535	1.62	11.264	23.923	0.825	0.9	2.9299999999999997	4.96	2.80875	19.7	26.1	24.0375	24.9	0.0439125	1.211	4.72	26.1	22.34285714285714	MixedMeso	75.0874462945	0	0	0.4704070744701155	0.4704070744701155	159.62227264350005	117.48794177
CB3.2	2005	14.897	0.64	2.758	11.58	14.9	0.03848	0.0403	1.5526	8.964875	14.653	0.8625	0.8	6.925	8.82	6.89875	15.2	28	23.6875	26.05	0.041425000000000003	0.9385	4.96	24.9	24.0375	MixedMeso	20.105624772	75.0874462945	0.4704070744701155	0.12595751481940023	-0.3444495596507152	159.62227264350005	40.11493032
CB3.2	2006	10.0178	0.84	6.0680000000000005	12.56	13.9	0.03856	0.0434	1.3088	11.538	23.923	0.85	0.8	7.27	9.01	6.82625	16.6	27.4	23.0625	24.700000000000003	0.04485	0.877	8.82	26.05	23.6875	MixedMeso	8.399324045999998	20.105624772	0.12595751481940023	0.0526200003727489	-0.07333751444665133	159.62227264350005	18.92022716
CB3.2	2007	15.669599999999999	0.72	3.034	12.04	11.7	0.03586	0.0316	1.411	14.282375	24.92	0.8125	0.8	7.035	12.46	7.085	16.7	28	23.2875	24.4	0.0448	0.791875	9.01	24.700000000000003	23.0625	MixedMeso	9.8980857525	8.399324045999998	0.0526200003727489	0.06200942756031522	0.00938942718756631	159.62227264350005	18.26735691
CB3.2	2008	9.721400000000001	0.7000000000000001	3.03	13.76	14.7	0.04892	0.0377	1.17512	12.0815	22.129	0.925	0.9	4.965	11.74	5.6725	16.8	28.2	23.7	24.75	0.0439375	0.768625	12.46	24.4	23.2875	MixedMeso	14.109661434	9.8980857525	0.06200942756031522	0.08839406431402265	0.02638463675370743	159.62227264350005	25.642902
CB3.2	2009	19.192	0.62	4.486	13.66	15.3	0.04816	0.0474	1.2412	11.961571428571428	26.7	0.8142857142857143	0.8	5.27	7.43	5.347142857142857	17.2	27.1	23.557142857142857	24.7	0.04907142857142857	0.9218571428571428	11.74	24.75	23.7	MixedMeso	14.559422494	14.109661434	0.08839406431402265	0.09121172285597624	0.00281765854195358	159.62227264350005	23.61904612
CB3.2	2010	51.65566666666667	0.5333333333333333	4.273333333333333	12.033333333333333	12.9	0.04566666666666667	0.0428	1.779	14.524833333333333	20.292	0.8500000000000001	0.8	7.97	10.11	7.878333333333333	15.3	27.1	23.933333333333334	25.35	0.04298333333333333	0.8213333333333332	7.43	24.7	23.557142857142857	MixedMeso	3.1215480314999997	14.559422494	0.09121172285597624	0.01955584255131899	-0.07165588030465724	159.62227264350005	8.32506033
CB3.2	2011	5.7316666666666665	0.26666666666666666	0.64	10.266666666666666	9.9	0.0599	0.0507	1.3514	19.28933333333333	50.997	0.5833333333333333	0.6	4.25	7.74	4.178333333333334	15.2	27.7	23.383333333333333	23.6	0.053766666666666664	0.9015333333333333	10.11	25.35	23.933333333333334	MixedMeso	24.5013177225	3.1215480314999997	0.01955584255131899	0.15349560757865652	0.1339397650273375	159.62227264350005	38.33364917
CB3.2	2012	20.76	0.7333333333333334	3.58	14.166666666666666	14.5	0.028666666666666667	0.0285	1.0913333333333333	23.2215	38.143	0.7166666666666667	0.7	7.19	9.33	6.26	19	28.2	24.266666666666666	24.9	0.052566666666666664	0.8826666666666667	7.74	23.6	23.383333333333333	MixedMeso	14.701514411	24.5013177225	0.15349560757865652	0.09210189886115908	-0.06139370871749743	159.62227264350005	28.76204894
CB3.2	2013	30.806	0.43333333333333335	3.85	12	13.7	0.047900000000000005	0.0478	1.413	19.435166666666667	47.704	0.5666666666666667	0.5	4.51	5.39	4.155	16.1	28	23.3	24.200000000000003	0.050883333333333336	0.9158333333333334	9.33	24.9	24.266666666666666	MixedMeso	9.9762188985	14.701514411	0.09210189886115908	0.06249891530351069	-0.0296029835576484	159.62227264350005	11.98196049
CB3.2	2014	28.021625	0.525	3.6662500000000002	11.7125	12.425	0.044175	0.04455	1.44575	28.287285714285716	76.896	0.6857142857142857	0.7	4.3	7.05	4.455	13.2	26.5	22.17142857142857	25.1	0.053457142857142856	1.1308571428571428	5.39	24.200000000000003	23.3	MixedMeso	28.811682547000004	9.9762188985	0.06249891530351069	0.180499137556749	0.11800022225323832	159.62227264350005	44.12452742
CB3.2	2015	24.62333333333333	0.5666666666666667	5.12	9.066666666666666	8.5	0.0511	0.0404	1.5436666666666667	17.230333333333334	40.37	0.7	0.75	4.55	8.25	4.526666666666666	16.1	27.4	23.833333333333332	25.5	0.05115	0.9612	7.05	25.1	22.17142857142857	MixedMeso	46.141145204	28.811682547000004	0.180499137556749	0.2890645800229365	0.10856544246618748	159.62227264350005	72.69201326
CB3.2	2016	28.023	0.6333333333333333	3.79	10.966666666666667	10	0.0598	0.0502	1.5593333333333332	19.986833333333333	55.322	0.9	0.8500000000000001	8.280000000000001	9.4	7.541666666666667	14.6	27.6	23.916666666666668	25.450000000000003	0.05143333333333334	0.8241666666666667	8.25	25.5	23.833333333333332	MixedMeso	38.2151163215	46.141145204	0.2890645800229365	0.2394096744058365	-0.04965490561710004	159.62227264350005	58.71619379
CB3.2	2017	11.605666666666666	0.6	3.59	11.066666666666666	11.7	0.044033333333333334	0.0433	1.282	12.61057142857143	21.574	0.9285714285714286	0.9	4.24	5.76	4.246428571428571	16.5	26.6	23.414285714285715	24.9	0.04827142857142857	0.9544285714285714	9.4	25.450000000000003	23.916666666666668	MixedMeso	26.3018671095	38.2151163215	0.2394096744058365	0.16477567117618053	-0.07463400322965594	159.62227264350005	39.75944221
CB3.2	2018	31.897666666666666	0.7333333333333334	5.746666666666666	12.533333333333333	11.6	0.0366	0.0397	1.2853333333333334	21.568571428571428	72.624	0.6285714285714286	0.6	1.91	5.94	2.772857142857143	19.4	27.2	24.185714285714287	25.3	0.04632857142857143	1.199142857142857	5.76	24.9	23.414285714285715	MixedMeso	44.2397500545	26.3018671095	0.16477567117618053	0.27715273891197467	0.11237706773579414	159.62227264350005	67.63859149
CB3.2	2019	6.633333333333333	0.6	2.216666666666667	12.1	13.7	0.032966666666666665	0.0319	1.7486666666666666	12.9525	19.224	0.7166666666666667	0.7	1.815	6.25	2.705	18.3	28	24.266666666666666	24.75	0.041833333333333333	1.2073333333333334	5.94	25.3	24.185714285714287	MixedMeso	50.649504585	44.2397500545	0.27715273891197467	0.31730850429701923	0.04015576538504456	159.62227264350005	78.15811234
CB3.2	2020	21.759333333333334	0.6	3.5633333333333335	12.083333333333334	11.65	0.04618333333333333	0.0468	1.406	20.639666666666667	32.752	0.8	0.8	5.9375	7.56	6.059166666666667	18.7	28.5	25.416666666666668	26.65	0.05341666666666667	0.8488333333333333	6.25	24.75	24.266666666666666	MixedMeso	42.0255390125	50.649504585	0.31730850429701923	0.26328117196000417	-0.05402733233701506	159.62227264350005	55.44962827
CB3.3C	2004	12.0212	0.7000000000000001	4.686	15.5	15.5	0.03356	0.0337	1.3224	24.495874999999998	85.226	0.85	0.8	6.0649999999999995	8.69	5.85375	21.7	26.8	24.8375	25.85	0.046825	1.026	8.38	26	23.057142857142857	Ruppia	1.975410251	0	0	0.1872025775461441	0.1872025775461441	10.5522598935	2.32401206
CB3.3C	2005	9.521799999999999	0.7	4.59	12.02	15.6	0.04374	0.0296	1.2824	13.3745	26.853	1	0.95	9.565000000000001	11.93	9.15375	15.6	29.8	24.125	26.55	0.0426125	0.80225	8.69	25.85	24.8375	Ruppia	0	1.975410251	0.1872025775461441	0	-0.1872025775461441	10.5522598935	0
CB3.3C	2006	12.3804	0.88	8.84	12.58	13.2	0.034480000000000004	0.0333	1.0974	19.259999999999998	33.492	0.85	0.7	9.43	11.02	8.92375	16.9	28.9	23.7375	25.200000000000003	0.0518625	0.87425	11.93	26.55	24.125	Ruppia	0	0	0	0	0	10.5522598935	0
CB3.3C	2018	36.81633333333333	1	7.903333333333333	12.566666666666666	11.8	0.03833333333333333	0.0438	1.1976666666666667	28.706285714285713	64.881	0.7142857142857143	0.7	4	6.25	3.82	19.6	27.2	24.714285714285715	26.5	0.047714285714285716	1.0864285714285715	9.2	26.1	24.535714285714285	Ruppia	0.33110983950000006	0	0	0.0313780974731259	0.0313780974731259	10.5522598935	0.60201789000000006
CB3.3C	2019	14.139	0.7000000000000001	4.376666666666667	12.633333333333333	13.2	0.03303333333333333	0.0322	1.518	22.4065	35.458	0.6833333333333333	0.7	4.825	8.31	5.278333333333333	19.7	29.4	25.266666666666666	26.35	0.041166666666666664	0.9688333333333333	6.25	26.5	24.714285714285715	Ruppia	3.270694759	0.33110983950000006	0.0313780974731259	0.30995206638292605	0.27857396890980013	10.5522598935	5.07927926
CB3.3C	2020	59.16733333333334	0.7333333333333333	5.085	13.25	11.8	0.06125	0.0381	1.6678333333333333	38.38028571428571	153.258	0.7571428571428571	0.8	8.535	10.5	8.096428571428572	21.9	29.6	26.27857142857143	26.85	0.06015714285714286	0.9741428571428571	8.31	26.35	25.266666666666666	Ruppia	1.2119872305	3.270694759	0.30995206638292605	0.11485570320785618	-0.19509636317506987	10.5522598935	1.42586733
CB3.3E	2001	11.184	0.86	7.266	12.76	11.2	0.029519999999999998	0.0308	1.0777999999999999	19.338	29.007	1.0142857142857142	0.9	9.98	11.87	9.957142857142857	18.5	28.1	24.45714285714286	26.7	0.044828571428571426	0.7582857142857142	10.69	24	23.4	Ruppia	2.4312398990000004	0	0	0.14513745337969602	0.14513745337969602	16.751292257	4.42043618
CB3.3E	2002	9.0458	1.12	8.982	12.54	14	0.03136	0.0316	0.77342	14.708	39.374	1.0142857142857142	1.1	10.37	13.93	9.745714285714286	15.4	28	23.585714285714285	25.9	0.044514285714285715	0.7291571428571428	11.87	26.7	24.45714285714286	Ruppia	0	2.4312398990000004	0.14513745337969602	0	-0.14513745337969602	16.751292257	0
CB3.3E	2003	10.233	1.1	7.0874999999999995	11.15	13.05	0.03175	0.0339	1.28225	18.11857142857143	29.306	0.8285714285714286	0.7	6.43	8.31	6.177142857142857	14.3	27.8	22.442857142857143	26	0.04747142857142857	1.0278571428571428	13.93	25.9	23.585714285714285	Ruppia	1.1181518205	0	0	0.06675018281247817	0.06675018281247817	16.751292257	2.03300331
CB3.3E	2004	18.4208	0.68	4.816	15.06	15.4	0.042859999999999995	0.0375	1.4504	25.791	79.246	0.9	0.8	6.0600000000000005	8.76	5.95375	21.3	27.6	24.675	25.15	0.0501625	1.053	8.31	26	22.442857142857143	Ruppia	0	1.1181518205	0.06675018281247817	0	-0.06675018281247817	16.751292257	0
CB3.3E	2005	9.529399999999999	0.66	5.013999999999999	11.74	15.2	0.04176	0.0352	1.298	14.466125	41.567	0.9	0.8500000000000001	9.305	11.8	9.245000000000001	15.2	28.9	23.975	26.1	0.04365	0.836125	8.76	25.15	24.675	Ruppia	0	0	0	0	0	16.751292257	0
CB3.3E	2015	12.44	1.2666666666666666	5.976666666666667	9.866666666666667	8	0.022666666666666665	0.0232	1.0633333333333332	21.8535	41.866	0.8166666666666667	0.8	8.120000000000001	10.11	8.095	17.8	27.5	24.9	27.3	0.039066666666666666	0.7775	8.69	25.9	24.883333333333333	Ruppia	3.3156799745	0	0	0.19793577257387113	0.19793577257387113	16.751292257	3.90079997
CB3.3E	2016	11.658999999999999	1.4333333333333333	7.156666666666666	11.466666666666667	11.9	0.026533333333333332	0.0312	1.1162666666666667	14.791833333333333	33.535	1.5333333333333334	1.25	11.575	12.33	11.271666666666667	15	28.2	24.316666666666666	25.85	0.03965	0.6593166666666667	10.11	27.3	24.9	Ruppia	0.4236111075	3.3156799745	0.19793577257387113	0.0252882643918401	-0.172647508182031	16.751292257	0.7637942099999999
CB3.3E	2017	16.674166666666668	0.7666666666666667	4.045	11.783333333333333	12.9	0.04663333333333333	0.0404	1.288	17.942333333333334	28.195	0.8166666666666667	0.8	7.335	9.78	6.836666666666667	16.4	27	23.483333333333334	25.1	0.051000000000000004	0.8253333333333333	12.33	25.85	24.316666666666666	Ruppia	0	0.4236111075	0.0252882643918401	0	-0.0252882643918401	16.751292257	0
CB3.3E	2018	39.67033333333333	0.9333333333333333	7.773333333333333	12.633333333333333	11.9	0.04206666666666667	0.0427	1.202	30.033714285714286	64.614	0.7285714285714285	0.7	3.89	6.8	4.035714285714286	19.7	27.4	24.771428571428572	26.1	0.05032857142857143	1.1094285714285714	9.78	25.1	23.483333333333334	Ruppia	3.2396259200000004	0	0	0.1933955822808973	0.1933955822808973	16.751292257	5.02213424
CB3.3E	2019	14.453666666666667	0.6666666666666666	4.99	12.366666666666665	13.6	0.030166666666666668	0.03	1.4233333333333333	20.337666666666667	25.418	0.6833333333333333	0.7	5.38	8.63	5.54	18.4	28.6	24.6	25.65	0.039349999999999996	0.9226666666666666	6.8	26.1	24.771428571428572	Ruppia	8.446293678999998	3.2396259200000004	0.1933955822808973	0.5042174388349339	0.3108218565540366	16.751292257	15.60947286
CB3.3E	2020	65.17916666666666	0.7333333333333334	5.385	12.916666666666668	11.9	0.0586	0.0364	1.569	39.47542857142857	170.88	0.7	0.7	8.47	10.24	8.107142857142858	20.8	29.4	25.885714285714286	26.5	0.05977142857142857	0.892	8.63	25.65	24.6	Ruppia	3.763690857	8.446293678999998	0.5042174388349339	0.22468062757529855	-0.27953681125963525	16.751292257	5.6864371799999995
CB4.1C	2004	12.105599999999999	1.06	7.148	14.8	15.2	0.02938	0.032	1.2216	13.60625	24.521	1.1125	1.05	7.869999999999999	9.53	7.35	19.3	27.1	24.4	25.65	0.0325	0.835	9.59	25.7	22.242857142857144	Ruppia	0.9911217215	0	0	0.05594342516805483	0.05594342516805483	17.7165005275	2.03755013
CB4.1C	2005	17.2348	0.92	6.672	11.48	14.9	0.040440000000000004	0.0332	1.307	27.753	96.191	1.025	1.05	10.530000000000001	13.33	10.37375	15.2	28.4	23.925	26.35	0.0597125	0.98675	9.53	25.65	24.4	Ruppia	0	0.9911217215	0.05594342516805483	0	-0.05594342516805483	17.7165005275	0
CB4.1C	2006	11.654	1.34	10.88	12.26	13.7	0.02882	0.0312	0.9204	17.363125	35.287	1.2	1.1	11.870000000000001	13.19	11.08	15.8	28.2	23.3875	24.9	0.0425125	0.75325	13.33	26.35	23.925	Ruppia	0	0	0	0	0	17.7165005275	0
CB4.1C	2016	10.500333333333334	1.7333333333333334	11.26	10.566666666666666	10.1	0.0194	0.0199	0.8206666666666667	14.920666666666667	27.554	1.4	1.1	12.795000000000002	14.87	12.978333333333333	14.7	28.4	24.15	25.7	0.03498333333333333	0.6268333333333334	11.74	26.85	24.883333333333333	Ruppia	0.6350239329999999	0	0	0.03584364372717398	0.03584364372717398	17.7165005275	0.74708698
CB4.1C	2017	8.223666666666666	1.3666666666666667	8.233333333333334	11.7	12	0.027033333333333333	0.0276	0.9476666666666667	17.20057142857143	24.717	1.042857142857143	1	8.69	10.3	8.495714285714286	17.2	26.8	24.085714285714285	25.9	0.04415714285714286	0.7441428571428571	14.87	25.7	24.15	Ruppia	0.8745053215	0.6350239329999999	0.03584364372717398	0.04936106428820809	0.01351742056103411	17.7165005275	1.02882979
CB4.1C	2018	39.266666666666666	1.2333333333333334	8.969999999999999	12.466666666666667	11.5	0.0322	0.026	1.044	29.085166666666666	85.226	0.8	0.8	6.93	7.93	6.238333333333333	19.4	28	24.483333333333334	25.65	0.042883333333333336	0.9456666666666667	10.3	25.9	24.085714285714285	Ruppia	0.17364392450000002	0.8745053215	0.04936106428820809	0.00980125416023698	-0.03955981012797111	17.7165005275	0.20428697
